"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
575,1,1,1,1,1,1,1,20241202,20250226
576,1,1,1,1,1,1,1,20241202,20250226
577,1,1,1,1,1,1,1,20241202,20250226
578,1,1,1,1,1,1,1,20241202,20250226
579,0,0,0,0,0,0,0,20241202,20250226
580,1,1,1,1,0,0,0,20241202,20250226
581,0,0,0,0,1,0,0,20241202,20250226
582,1,1,1,1,0,0,0,20241202,20250226
583,1,1,1,1,0,0,0,20241202,20250226
584,1,1,1,1,1,1,1,20241202,20250226
585,0,0,0,0,1,1,0,20241202,20250226
586,0,0,0,0,0,0,0,20241202,20250226
587,0,0,0,0,0,0,0,20241202,20250226
588,0,0,0,0,0,0,0,20241202,20250226
589,0,0,0,0,0,0,0,20241202,20250226
590,0,0,0,0,0,0,0,20241202,20250226
591,0,0,0,0,0,1,1,20241202,20250226
592,1,1,1,1,1,1,1,20241202,20250226
593,0,0,0,0,0,0,0,20241202,20250226
594,1,1,1,1,0,0,1,20241202,20250226
595,0,0,0,0,0,1,1,20241202,20250226
596,0,0,0,0,0,1,1,20241202,20250226
597,0,0,0,0,0,1,1,20241202,20250226
598,0,0,0,0,1,1,1,20241202,20250226
599,0,0,0,0,1,1,0,20241202,20250226
600,0,0,0,0,0,0,1,20241202,20250226
601,0,0,0,0,0,0,0,20241202,20250226
602,0,0,0,0,0,0,0,20241202,20250226
603,1,1,1,1,1,1,1,20241202,20250226
604,1,1,1,1,1,1,1,20241202,20250226
605,1,1,1,1,1,1,1,20241202,20250226
606,0,0,0,0,0,0,0,20241202,20250226
607,1,1,1,1,0,0,1,20241202,20250226
608,1,1,1,1,0,0,1,20241202,20250226
609,0,0,0,0,0,0,0,20241202,20250226
610,0,0,0,0,0,1,1,20241202,20250226
611,0,0,0,0,0,1,0,20241202,20250226
612,0,0,0,0,0,0,1,20241202,20250226
613,0,0,0,0,1,0,0,20241202,20250226
614,0,0,0,0,1,1,0,20241202,20250226
615,0,0,0,0,1,1,0,20241202,20250226
616,1,1,1,1,1,0,0,20241202,20250226
617,1,1,1,1,1,0,0,20241202,20250226
618,0,0,0,0,1,1,1,20241202,20250226
619,0,0,0,0,1,1,0,20241202,20250226
620,0,0,0,0,0,0,0,20241202,20250226
621,0,0,0,0,0,0,0,20241202,20250226
622,0,0,0,0,0,0,0,20241202,20250226
623,0,0,0,0,0,0,0,20241202,20250226
624,1,1,1,1,1,1,1,20241202,20250226
625,1,1,1,1,1,1,1,20241202,20250226
626,1,1,1,1,1,1,0,20241202,20250226
627,0,0,0,0,1,0,0,20241202,20250226
628,0,0,0,0,1,0,0,20241202,20250226
629,0,0,0,0,0,0,0,20241202,20250226
630,0,0,0,0,0,1,0,20241202,20250226
631,0,0,0,0,0,0,0,20241202,20250226
632,1,1,1,1,0,0,1,20241202,20250226
633,0,0,0,0,1,1,0,20241202,20250226
634,0,0,0,0,1,1,0,20241202,20250226
635,1,1,1,1,1,1,1,20241202,20250226
636,0,0,0,0,0,0,0,20241202,20250226
637,1,1,1,1,1,1,1,20241202,20250226
638,0,0,0,0,1,1,0,20241202,20250226
639,0,0,0,0,1,1,0,20241202,20250226
640,0,0,0,0,0,1,1,20241202,20250226
641,0,0,0,0,0,1,1,20241202,20250226
642,0,0,0,0,0,1,1,20241202,20250226
643,1,1,1,1,1,1,1,20241202,20250226
644,1,1,1,1,1,1,1,20241202,20250226
645,1,1,1,1,1,1,1,20241202,20250226
646,1,1,1,1,0,0,0,20241202,20250226
647,0,0,0,0,0,0,1,20241202,20250226
648,0,0,0,0,0,0,0,20241202,20250226
649,0,0,0,0,0,0,0,20241202,20250226
650,0,0,0,0,0,1,0,20241202,20250226
651,0,0,0,0,0,1,0,20241202,20250226
652,0,0,0,0,0,0,1,20241202,20250226
653,0,0,0,0,0,1,1,20241202,20250226
654,0,0,0,0,0,1,1,20241202,20250226
655,0,0,0,0,0,1,0,20241202,20250226
656,0,0,0,0,0,0,1,20241202,20250226
657,0,0,0,0,0,0,0,20241202,20250226
658,0,0,0,0,0,0,0,20241202,20250226
659,0,0,0,0,0,0,0,20241202,20250226
660,0,0,0,0,0,0,0,20241202,20250226
661,1,1,1,1,0,0,0,20241202,20250226
662,1,1,1,1,1,1,1,20241202,20250226
663,1,1,1,1,1,0,0,20241202,20250226
664,0,0,0,0,0,1,1,20241202,20250226
665,0,0,0,0,1,1,0,20241202,20250226
666,0,0,0,0,0,0,1,20241202,20250226
667,0,0,0,0,0,1,0,20241202,20250226
668,0,0,0,0,1,1,0,20241202,20250226
669,1,1,1,1,1,1,0,20241202,20250226
670,0,0,0,0,0,0,1,20241202,20250226
671,1,1,1,1,1,1,0,20241202,20250226
672,1,1,1,1,1,1,0,20241202,20250226
673,1,1,1,1,0,0,1,20241202,20250226
674,0,0,0,0,1,1,0,20241202,20250226
675,0,0,0,0,0,0,0,20241202,20250226
676,0,0,0,0,0,0,0,20241202,20250226
677,0,0,0,0,0,0,0,20241202,20250226
678,1,1,1,1,1,1,1,20241202,20250226
679,0,0,0,0,0,0,0,20241202,20250226
680,1,1,1,1,1,1,1,20241202,20250226
681,1,1,1,1,1,1,1,20241202,20250226
682,1,1,1,1,1,1,1,20241202,20250226
683,0,0,0,0,0,0,0,20241202,20250226
684,0,0,0,0,0,0,0,20241202,20250226
685,0,0,0,0,0,0,0,20241202,20250226
686,1,1,1,1,1,1,1,20241202,20250226
687,1,1,1,1,1,1,1,20241202,20250226
688,0,0,0,0,0,0,0,20241202,20250226
689,1,1,1,1,1,1,1,20241202,20250226
690,0,0,0,0,0,0,0,20241202,20250226
691,1,1,1,1,1,1,1,20241202,20250226
692,0,0,0,0,0,0,0,20241202,20250226
693,1,1,1,1,1,1,1,20241202,20250226
694,0,0,0,0,0,0,0,20241202,20250226
695,1,1,1,1,1,1,1,20241202,20250226
696,0,0,0,0,0,0,0,20241202,20250226
697,0,0,0,0,0,0,1,20241202,20250226
698,0,0,0,0,0,1,0,20241202,20250226
699,0,0,0,0,0,1,1,20241202,20250226
700,0,0,0,0,0,0,0,20241202,20250226
701,0,0,0,0,0,1,1,20241202,20250226
702,0,0,0,0,0,1,0,20241202,20250226
703,0,0,0,0,0,1,1,20241202,20250226
704,0,0,0,0,0,0,0,20241202,20250226
705,1,1,1,1,0,0,1,20241202,20250226
706,0,0,0,0,1,1,0,20241202,20250226
707,1,1,1,1,0,0,1,20241202,20250226
708,0,0,0,0,1,1,0,20241202,20250226
709,0,0,0,0,0,1,0,20241202,20250226
710,0,0,0,0,0,0,0,20241202,20250226
711,0,0,0,0,0,0,1,20241202,20250226
712,1,1,1,1,1,1,0,20241202,20250226
713,0,0,0,0,0,0,1,20241202,20250226
714,1,1,0,1,1,1,0,20241202,20250226
715,0,0,0,0,0,0,0,20241202,20250226
716,0,0,0,0,0,0,0,20241202,20250226
717,1,1,1,1,0,0,1,20241202,20250226
718,0,0,0,0,1,1,0,20241202,20250226
719,0,0,0,0,0,1,1,20241202,20250226
720,0,0,0,0,0,1,1,20241202,20250226
721,0,0,0,0,0,1,1,20241202,20250226
722,0,0,0,0,1,1,1,20241202,20250226
723,1,1,1,1,1,1,1,20241202,20250226
724,0,0,0,0,0,1,1,20241202,20250226
725,0,0,0,0,0,0,0,20241202,20250226
726,0,0,0,0,1,1,0,20241202,20250226
727,0,0,0,0,0,1,1,20241202,20250226
728,0,0,0,0,0,0,0,20241202,20250226
729,0,0,0,0,0,1,1,20241202,20250226
730,1,1,1,1,1,1,1,20241202,20250226
731,1,1,1,1,1,1,1,20241202,20250226
732,0,0,0,0,0,0,0,20241202,20250226
733,0,0,0,0,0,0,0,20241202,20250226
734,1,1,1,1,1,1,1,20241202,20250226
735,1,1,1,1,1,1,1,20241202,20250226
736,0,0,0,0,1,1,0,20241202,20250226
737,0,0,0,0,0,0,0,20241202,20250226
738,0,0,0,0,0,0,0,20241202,20250226
739,0,0,0,0,0,1,1,20241202,20250226
740,0,0,0,0,0,0,0,20241202,20250226
741,0,0,0,0,0,1,1,20241202,20250226
742,1,1,1,1,0,0,1,20241202,20250226
743,0,0,0,0,1,1,0,20241202,20250226
744,1,1,1,1,0,0,1,20241202,20250226
745,0,0,0,0,1,1,0,20241202,20250226
746,1,1,1,1,0,0,1,20241202,20250226
747,0,0,0,0,1,1,0,20241202,20250226
748,1,1,1,1,1,0,0,20241202,20250226
749,1,1,1,1,1,0,0,20241202,20250226
750,0,0,0,0,0,1,1,20241202,20250226
751,1,1,1,1,1,1,1,20241202,20250226
752,1,1,1,1,1,1,0,20241202,20250226
753,0,0,0,0,0,0,1,20241202,20250226
754,0,0,0,0,0,0,1,20241202,20250226
755,1,1,1,1,1,1,0,20241202,20250226
756,0,0,0,0,0,0,0,20241202,20250226
757,0,0,0,0,1,1,1,20241202,20250226
758,0,0,0,0,0,0,0,20241202,20250226
759,1,1,1,1,0,0,0,20241202,20250226
760,1,1,1,1,1,1,1,20241202,20250226
761,1,1,1,1,0,0,0,20241202,20250226
762,0,0,0,0,0,0,0,20241202,20250226
763,0,0,0,0,1,1,1,20241202,20250226
764,0,0,0,0,0,0,0,20241202,20250226
765,0,0,0,0,0,0,0,20241202,20250226
766,0,0,0,0,0,0,0,20241202,20250226
767,1,1,1,1,1,0,0,20241202,20250226
768,0,0,0,0,0,1,1,20241202,20250226
769,0,0,0,0,0,0,0,20241202,20250226
770,0,0,0,0,0,1,1,20241202,20250226
771,1,1,1,1,1,0,0,20241202,20250226
772,0,0,0,0,1,1,0,20241202,20250226
773,1,1,1,1,0,0,0,20241202,20250226
774,0,0,0,0,0,0,1,20241202,20250226
775,0,0,0,0,0,0,1,20241202,20250226
776,0,0,0,0,0,0,0,20241202,20250226
777,0,0,0,0,0,0,0,20241202,20250226
778,1,1,1,1,1,1,1,20241202,20250226
779,0,0,0,0,0,0,0,20241202,20250226
780,1,1,1,1,1,1,1,20241202,20250226
781,0,0,0,0,0,1,1,20241202,20250226
782,1,0,1,0,0,0,1,20241202,20250226
783,0,0,0,0,1,1,0,20241202,20250226
784,0,0,0,0,0,1,1,20241202,20250226
785,0,1,1,1,1,0,0,20241202,20250226
786,0,0,0,0,0,1,1,20241202,20250226
787,0,0,0,0,0,0,0,20241202,20250226
788,0,0,0,0,0,0,0,20241202,20250226
789,1,1,1,1,1,1,1,20241202,20250226
790,1,0,0,1,1,1,1,20241202,20250226
791,0,0,0,0,0,0,0,20241202,20250226
792,0,0,0,0,0,1,1,20241202,20250226
793,0,0,0,0,1,0,0,20241202,20250226
794,1,1,1,1,0,0,0,20241202,20250226
795,1,1,1,1,1,0,0,20241202,20250226
796,1,0,1,1,1,1,1,20241202,20250226
797,0,0,0,0,1,1,1,20241202,20250226
798,1,1,1,1,1,0,0,20241202,20250226
799,0,0,0,0,0,0,0,20241202,20250226
800,0,0,0,0,0,0,0,20241202,20250226
801,0,0,0,0,0,0,0,20241202,20250226
802,0,0,0,0,0,0,0,20241202,20250226
803,0,0,0,0,0,1,1,20241202,20250226
804,0,0,0,0,0,1,1,20241202,20250226
805,1,1,1,1,1,1,1,20241202,20250226
806,0,0,0,0,0,0,0,20241202,20250226
807,0,0,0,0,0,0,0,20241202,20250226
808,0,0,0,0,0,0,0,20241202,20250226
809,0,0,0,0,0,0,0,20241202,20250226
810,0,0,0,0,0,0,0,20241202,20250226
811,0,0,0,0,0,0,0,20241202,20250226
812,0,0,0,0,0,0,0,20241202,20250226
813,0,0,0,0,0,0,0,20241202,20250226
814,0,0,0,0,0,0,0,20241202,20250226
815,0,0,0,0,0,0,0,20241202,20250226
816,0,0,0,0,0,0,0,20241202,20250226
817,0,0,0,0,0,0,0,20241202,20250226
818,0,0,0,0,0,0,0,20241202,20250226
819,0,0,0,0,0,0,0,20241202,20250226
820,0,0,0,0,0,0,0,20241202,20250226
821,0,0,0,0,0,0,0,20241202,20250226
822,0,0,0,0,0,0,0,20241202,20250226
823,0,0,0,0,0,0,0,20241202,20250226
824,0,0,0,0,0,0,0,20241202,20250226
825,0,0,0,0,0,0,0,20241202,20250226
826,0,0,0,0,0,0,0,20241202,20250226
827,0,0,0,0,0,0,0,20241202,20250226
828,0,0,0,0,0,0,0,20241202,20250226
829,0,0,0,0,0,0,0,20241202,20250226
830,0,0,0,0,0,0,0,20241202,20250226
831,0,0,0,0,0,0,0,20241202,20250226
832,0,0,0,0,0,0,0,20241202,20250226
833,0,0,0,0,0,0,0,20241202,20250226
834,0,0,0,0,0,0,0,20241202,20250226
835,0,0,0,0,0,0,0,20241202,20250226
836,0,0,0,0,0,0,0,20241202,20250226
837,0,0,0,0,0,0,0,20241202,20250226
838,0,0,0,0,0,0,0,20241202,20250226
839,0,0,0,0,0,0,0,20241202,20250226
840,1,0,0,0,0,0,0,20241202,20250226
841,1,1,1,1,1,0,1,20241202,20250226
842,0,0,0,0,0,0,0,20241202,20250226
843,0,0,0,0,0,1,1,20241202,20250226
844,1,1,1,1,1,0,0,20241202,20250226
845,1,1,1,1,0,1,0,20241202,20250226
846,0,0,0,0,1,0,1,20241202,20250226
847,0,0,0,0,0,0,0,20241202,20250226
848,1,1,1,1,0,1,0,20241202,20250226
849,0,0,0,0,1,0,1,20241202,20250226
850,1,1,1,1,0,1,0,20241202,20250226
851,0,0,0,0,1,0,1,20241202,20250226
852,1,0,1,1,1,1,1,20241202,20250226
853,0,0,0,0,0,0,0,20241202,20250226
854,0,0,0,0,1,1,1,20241202,20250226
855,1,1,1,1,1,0,0,20241202,20250226
856,0,0,0,0,0,0,0,20241202,20250226
857,1,1,1,1,1,0,0,20241202,20250226
858,1,1,1,1,1,1,1,20241202,20250226
859,1,1,1,1,1,1,1,20241202,20250226
860,0,0,0,0,0,0,0,20241202,20250226
861,1,1,1,1,1,1,1,20241202,20250226
862,0,0,0,0,0,0,0,20241202,20250226
863,1,1,1,1,1,1,1,20241202,20250226
864,0,0,0,0,0,0,0,20241202,20250226
865,0,0,0,0,0,0,0,20241202,20250226
866,0,0,0,0,0,1,0,20241202,20250226
867,0,0,0,0,0,0,0,20241202,20250226
868,0,0,0,0,0,0,0,20241202,20250226
869,0,0,0,0,0,0,1,20241202,20250226
870,0,0,0,0,0,0,1,20241202,20250226
871,0,0,0,0,0,0,0,20241202,20250226
872,0,0,0,0,0,0,0,20241202,20250226
873,0,0,0,0,0,0,0,20241202,20250226
874,0,0,0,0,0,0,0,20241202,20250226
875,0,0,0,0,0,0,0,20241202,20250226
876,0,0,0,0,0,0,0,20241202,20250226
877,0,0,0,0,0,0,0,20241202,20250226
878,0,0,0,0,0,0,0,20241202,20250226
879,0,0,0,0,0,0,0,20241202,20250226
880,0,0,0,0,0,0,0,20241202,20250226
881,0,0,0,0,0,0,0,20241202,20250226
882,0,0,0,0,0,0,0,20241202,20250226
883,0,0,0,0,0,0,0,20241202,20250226
884,0,0,0,0,0,0,0,20241202,20250226
885,0,0,0,0,0,0,0,20241202,20250226
886,0,0,0,0,0,0,0,20241202,20250226
887,1,1,1,1,1,0,0,20241202,20250226
888,0,0,0,0,0,0,0,20241202,20250226
889,0,0,0,0,0,0,1,20241202,20250226
890,0,0,0,0,0,1,0,20241202,20250226
891,0,0,0,0,0,0,0,20241202,20250226
892,1,1,1,1,1,0,0,20241202,20250226
893,0,0,0,0,0,0,0,20241202,20250226
894,0,0,0,0,0,0,0,20241202,20250226
895,0,0,0,0,0,0,0,20241202,20250226
896,0,0,0,0,0,1,0,20241202,20250226
897,0,0,0,0,0,0,0,20241202,20250226
898,0,0,0,0,0,1,0,20241202,20250226
899,1,1,1,1,1,0,1,20241202,20250226
900,1,1,1,1,1,0,0,20241202,20250226
901,1,1,1,1,1,0,0,20241202,20250226
902,0,0,0,0,0,1,1,20241202,20250226
903,1,1,1,1,1,1,0,20241202,20250226
904,0,0,0,0,1,1,1,20241202,20250226
905,1,1,1,1,0,0,0,20241202,20250226
906,1,1,1,1,1,1,0,20241202,20250226
907,1,1,1,1,0,0,1,20241202,20250226
908,0,0,0,0,1,1,0,20241202,20250226
909,0,0,0,0,1,0,0,20241202,20250226
910,1,1,1,1,0,1,1,20241202,20250226
911,1,1,1,1,1,0,1,20241202,20250226
912,0,0,0,0,0,1,0,20241202,20250226
913,1,1,0,0,1,1,1,20241202,20250226
914,1,0,0,0,1,1,0,20241202,20250226
915,0,0,0,0,0,0,0,20241202,20250226
916,0,0,0,0,1,0,0,20241202,20250226
917,0,0,0,0,0,0,0,20241202,20250226
918,0,0,0,0,1,1,0,20241202,20250226
919,0,0,0,0,0,0,0,20241202,20250226
920,0,0,0,0,0,0,1,20241202,20250226
921,0,0,0,0,0,0,0,20241202,20250226
922,0,0,0,0,1,1,0,20241202,20250226
923,0,0,0,1,0,0,1,20241202,20250226
924,0,0,0,0,0,0,0,20241202,20250226
925,0,0,0,0,1,1,0,20241202,20250226
926,0,0,0,0,0,0,0,20241202,20250226
927,0,0,0,0,0,0,0,20241202,20250226
928,0,0,0,0,1,1,1,20241202,20250226
929,1,1,1,1,1,0,1,20241202,20250226
930,1,1,1,1,0,0,1,20241202,20250226
931,0,0,0,0,1,0,0,20241202,20250226
932,0,0,0,0,1,1,0,20241202,20250226
933,1,1,1,1,1,1,1,20241202,20250226
934,0,0,0,0,1,1,0,20241202,20250226
935,1,1,1,1,0,0,1,20241202,20250226
936,0,0,0,0,1,1,0,20241202,20250226
937,1,1,1,1,0,0,1,20241202,20250226
938,1,1,1,1,1,1,1,20241202,20250226
939,1,1,0,1,1,0,0,20241202,20250226
940,1,1,1,1,1,1,1,20241202,20250226
941,1,1,1,1,1,1,1,20241202,20250226
942,0,0,0,0,1,0,0,20241202,20250226
943,0,1,1,0,0,0,0,20241202,20250226
944,0,0,0,0,0,0,0,20241202,20250226
945,0,0,0,0,0,0,0,20241202,20250226
946,0,0,0,0,0,0,1,20241202,20250226
947,0,0,0,0,0,1,1,20241202,20250226
948,0,0,0,0,0,0,0,20241202,20250226
949,1,0,0,1,0,0,0,20241202,20250226
950,0,0,0,0,0,0,0,20241202,20250226
951,0,0,0,0,0,0,0,20241202,20250226
952,0,0,0,0,0,1,0,20241202,20250226
953,0,0,0,0,0,0,1,20241202,20250226
954,1,1,0,1,1,0,0,20241202,20250226
955,1,1,1,0,0,1,1,20241202,20250226
956,0,1,0,1,1,1,1,20241202,20250226
957,0,0,0,0,0,1,0,20241202,20250226
958,1,0,1,1,1,0,0,20241202,20250226
959,0,0,0,0,1,1,0,20241202,20250226
960,0,0,0,0,0,0,0,20241202,20250226
961,1,1,1,1,0,0,1,20241202,20250226
962,0,0,0,0,0,1,0,20241202,20250226
963,0,0,0,0,0,0,0,20241202,20250226
964,0,0,0,0,0,1,0,20241202,20250226
965,1,1,1,1,0,0,1,20241202,20250226
966,0,0,0,0,1,0,0,20241202,20250226
967,1,1,1,1,1,1,1,20241202,20250226
968,0,0,0,0,0,0,0,20241202,20250226
969,0,0,0,0,0,1,1,20241202,20250226
970,1,1,1,1,1,0,0,20241202,20250226
971,0,0,0,0,0,0,0,20241202,20250226
972,0,0,0,0,1,0,0,20241202,20250226
973,0,0,0,0,0,0,0,20241202,20250226
974,0,0,0,0,0,0,0,20241202,20250226
975,0,0,0,0,0,0,0,20241202,20250226
976,0,0,0,0,0,0,0,20241202,20250226
977,0,0,0,0,0,0,0,20241202,20250226
978,0,0,0,0,0,0,0,20241202,20250226
979,0,0,0,0,0,0,0,20241202,20250226
980,0,0,0,0,0,0,0,20241202,20250226
981,0,0,0,0,0,0,0,20241202,20250226
982,1,1,1,1,1,1,0,20241202,20250226
983,0,0,0,0,0,0,0,20241202,20250226
984,1,1,1,1,1,1,0,20241202,20250226
985,0,0,0,0,0,0,0,20241202,20250226
986,1,1,1,1,1,1,1,20241202,20250226
987,1,1,1,1,1,1,1,20241202,20250226
988,0,0,0,0,0,0,0,20241202,20250226
989,1,1,1,1,1,1,1,20241202,20250226
990,0,0,0,0,0,0,0,20241202,20250226
991,0,0,0,0,0,0,0,20241202,20250226
992,0,0,0,0,0,0,0,20241202,20250226
993,0,0,0,0,0,0,0,20241202,20250226
994,0,0,0,0,0,0,0,20241202,20250226
995,0,0,0,0,0,0,0,20241202,20250226
996,0,0,0,0,0,0,0,20241202,20250226
997,0,0,0,0,0,0,0,20241202,20250226
998,0,0,0,0,0,0,1,20241202,20250226
999,0,0,0,0,0,0,0,20241202,20250226
1000,0,0,0,0,0,0,0,20241202,20250226
1001,0,0,0,0,0,0,0,20241202,20250226
1002,0,0,0,0,0,0,0,20241202,20250226
1003,0,0,0,0,0,0,0,20241202,20250226
1004,0,0,0,0,0,0,0,20241202,20250226
1005,0,0,0,0,0,0,0,20241202,20250226
1006,0,0,0,0,0,0,0,20241202,20250226
1007,0,0,0,0,0,0,0,20241202,20250226
1008,0,0,0,0,0,0,0,20241202,20250226
1009,0,0,0,0,0,0,0,20241202,20250226
1010,0,0,0,0,0,0,0,20241202,20250226
1011,0,0,0,0,0,0,0,20241202,20250226
1012,0,0,0,0,0,0,0,20241202,20250226
1013,0,0,0,0,0,0,0,20241202,20250226
1014,0,0,0,0,0,0,0,20241202,20250226
1015,0,0,0,0,0,0,0,20241202,20250226
1016,0,0,0,0,0,0,0,20241202,20250226
1017,0,0,0,0,0,0,0,20241202,20250226
1018,0,0,0,0,0,0,0,20241202,20250226
1019,0,0,0,0,0,0,0,20241202,20250226
1020,0,0,0,0,0,0,0,20241202,20250226
1021,0,0,0,0,0,0,0,20241202,20250226
1022,0,0,0,0,0,0,0,20241202,20250226
1023,0,0,0,0,0,0,0,20241202,20250226
1024,0,0,0,0,0,0,0,20241202,20250226
1025,0,0,0,0,0,0,0,20241202,20250226
1026,0,0,0,0,0,0,0,20241202,20250226
1027,0,0,0,0,0,0,0,20241202,20250226
1028,0,0,0,0,0,0,0,20241202,20250226
1029,0,0,0,0,0,0,0,20241202,20250226
1030,0,0,0,0,0,0,0,20241202,20250226
1031,0,0,0,0,0,0,0,20241202,20250226
1032,0,0,0,0,0,0,0,20241202,20250226
1033,0,0,0,0,0,0,0,20241202,20250226
1034,0,0,0,0,0,0,0,20241202,20250226
1035,0,0,0,0,0,0,0,20241202,20250226
1036,0,0,0,0,0,0,0,20241202,20250226
1037,0,0,0,0,0,0,0,20241202,20250226
1038,0,0,0,0,0,0,0,20241202,20250226
1039,0,0,0,0,0,0,0,20241202,20250226
1040,0,0,0,0,0,0,0,20241202,20250226
1041,0,0,0,0,0,0,0,20241202,20250226
1042,0,0,0,0,0,0,0,20241202,20250226
1043,0,0,0,0,0,0,0,20241202,20250226
1044,0,0,0,0,0,0,0,20241202,20250226
1045,0,0,0,0,0,0,0,20241202,20250226
1046,0,0,0,0,0,0,0,20241202,20250226
1047,0,0,0,0,0,0,0,20241202,20250226
1048,0,0,0,0,0,0,0,20241202,20250226
1049,0,0,0,0,0,0,0,20241202,20250226
1050,0,0,0,0,0,0,0,20241202,20250226
1051,0,0,0,0,0,0,0,20241202,20250226
1052,0,0,0,0,0,0,0,20241202,20250226
1053,0,0,0,0,0,0,0,20241202,20250226
1054,0,0,0,0,0,0,0,20241202,20250226
1055,0,0,0,0,0,0,0,20241202,20250226
1056,0,0,0,0,0,0,0,20241202,20250226
1057,0,0,0,0,0,0,0,20241202,20250226
1058,0,0,0,0,0,0,0,20241202,20250226
1059,0,0,0,0,0,0,0,20241202,20250226
1060,0,0,0,0,0,0,0,20241202,20250226
1061,0,0,0,0,0,0,0,20241202,20250226
1062,0,0,0,0,0,0,0,20241202,20250226
1063,0,0,0,0,0,0,0,20241202,20250226
1064,0,0,0,0,0,0,0,20241202,20250226
1065,1,1,1,0,0,0,0,20241202,20250226
1066,0,0,0,0,0,0,1,20241202,20250226
1067,1,1,0,0,1,0,0,20241202,20250226
1068,1,1,1,1,1,0,0,20241202,20250226
1069,0,0,0,0,0,0,0,20241202,20250226
1070,1,1,1,1,1,1,1,20241202,20250226
1071,1,1,1,1,0,0,0,20241202,20250226
1072,0,0,0,0,0,1,1,20241202,20250226
1073,1,1,1,1,1,1,1,20241202,20250226
1074,0,0,0,0,0,1,0,20241202,20250226
1075,1,1,1,1,1,0,1,20241202,20250226
1076,1,1,1,1,1,0,1,20241202,20250226
1077,0,0,0,0,0,0,1,20241202,20250226
1078,1,1,1,1,1,0,0,20241202,20250226
1079,0,0,0,0,0,1,0,20241202,20250226
1080,1,1,1,1,1,0,0,20241202,20250226
1081,0,0,0,0,0,0,1,20241202,20250226
1082,1,1,1,1,0,0,0,20241202,20250226
1083,1,1,1,1,0,0,1,20241202,20250226
1084,1,1,1,1,0,0,1,20241202,20250226
1085,1,1,1,1,0,0,1,20241202,20250226
1086,1,1,1,1,1,0,1,20241202,20250226
1087,0,0,0,0,1,1,0,20241202,20250226
1088,1,1,1,1,0,0,1,20241202,20250226
1089,0,0,0,0,1,1,0,20241202,20250226
1090,0,0,0,0,0,1,0,20241202,20250226
1091,0,0,0,0,1,0,0,20241202,20250226
1092,1,1,1,1,1,0,0,20241202,20250226
1093,1,1,1,1,1,0,0,20241202,20250226
1094,1,1,1,1,1,1,0,20241202,20250226
1095,1,1,1,1,1,1,0,20241202,20250226
1096,1,1,1,1,1,1,1,20241202,20250226
1097,0,0,0,0,1,1,0,20241202,20250226
1098,0,0,0,0,0,1,1,20241202,20250226
1099,0,0,0,0,0,0,1,20241202,20250226
1100,0,0,0,0,0,1,1,20241202,20250226
1101,0,0,0,0,0,0,1,20241202,20250226
1102,0,0,0,0,0,0,1,20241202,20250226
1103,1,1,0,1,1,0,0,20241202,20250226
1104,1,0,0,0,0,0,0,20241202,20250226
1105,0,0,0,0,0,0,1,20241202,20250226
1106,1,1,1,1,0,0,0,20241202,20250226
1107,1,1,1,1,1,0,0,20241202,20250226
1108,0,0,0,0,1,0,0,20241202,20250226
1109,0,0,0,0,0,1,0,20241202,20250226
1110,0,0,0,0,1,1,0,20241202,20250226
1111,0,0,0,0,0,0,1,20241202,20250226
1112,1,1,1,1,1,0,0,20241202,20250226
1113,0,0,0,0,0,0,0,20241202,20250226
1114,1,1,1,1,1,0,0,20241202,20250226
1115,1,1,1,1,1,0,0,20241202,20250226
1116,0,0,0,0,0,0,0,20241202,20250226
1117,1,1,1,1,0,0,1,20241202,20250226
1118,0,0,0,0,1,0,0,20241202,20250226
1119,1,1,1,1,0,0,0,20241202,20250226
1120,0,0,0,0,1,0,0,20241202,20250226
1121,0,0,0,0,1,0,0,20241202,20250226
1122,0,0,0,0,0,0,0,20241202,20250226
1123,1,0,0,1,1,0,0,20241202,20250226
1124,1,0,1,1,1,0,0,20241202,20250226
1125,0,0,0,0,0,0,0,20241202,20250226
1126,0,0,0,0,0,0,0,20241202,20250226
1127,1,1,0,1,1,0,0,20241202,20250226
1128,1,0,0,1,0,0,0,20241202,20250226
1129,1,1,0,1,1,1,0,20241202,20250226
1130,0,0,0,0,0,0,1,20241202,20250226
1131,0,1,0,1,1,0,1,20241202,20250226
1132,0,0,1,0,0,0,0,20241202,20250226
1133,1,1,1,1,1,1,0,20241202,20250226
1134,1,1,1,1,0,0,0,20241202,20250226
1135,0,0,0,0,0,0,1,20241202,20250226
1136,1,1,1,1,1,1,1,20241202,20250226
1137,0,0,0,0,0,0,0,20241202,20250226
1138,0,1,0,1,1,0,1,20241202,20250226
1139,0,0,0,0,0,0,0,20241202,20250226
1140,0,0,0,0,0,0,0,20241202,20250226
1141,0,0,0,0,0,0,0,20241202,20250226
1142,0,0,0,0,0,0,0,20241202,20250226
1143,0,0,0,0,0,0,0,20241202,20250226
1144,0,0,0,0,0,0,0,20241202,20250226
1145,0,0,0,0,0,0,0,20241202,20250226
1146,0,0,0,0,0,0,0,20241202,20250226
1147,1,1,1,1,1,1,0,20241202,20250226
1148,1,1,1,1,1,1,1,20241202,20250226
1149,0,0,0,0,0,0,0,20241202,20250226
